train/loss,step
0.2371349334716797,12126
,12126
0.2518466114997864,12220
,12220
0.25401628017425537,12314
,12314
0.23757211863994598,12408
,12408
0.25554391741752625,12502
,12502
0.22018063068389893,12596
,12596
0.2332945466041565,12690
,12690
0.2510835528373718,12784
,12784
0.2691725194454193,12878
,12878
0.22134143114089966,12972
,12972
0.24566006660461426,13066
,13066
0.2626471519470215,13160
,13160
0.24616342782974243,13254
,13254
0.22658032178878784,13348
,13348
0.2621555030345917,13442
,13442
0.24170909821987152,13536
,13536
0.21393711864948273,13630
,13630
0.2594029903411865,13724
,13724
0.2379833459854126,13818
,13818
0.24224747717380524,13912
,13912
0.2505407929420471,14006
,14006
0.2624090909957886,14100
,14100
0.24364452064037323,14194
,14194
0.2369929850101471,14288
,14288
0.22697950899600983,14382
,14382
0.21704228222370148,14476
,14476
0.22784478962421417,14570
,14570
0.236289381980896,14664
,14664
0.2982838749885559,14758
,14758
0.21293962001800537,14852
,14852
0.2505514919757843,14946
,14946
0.262195885181427,15040
,15040
0.22703364491462708,15134
,15134
0.21364566683769226,15228
,15228
0.2192501425743103,15322
,15322
0.23748883605003357,15416
,15416
0.23440366983413696,15510
,15510
0.22753313183784485,15604
,15604
0.23305030167102814,15698
,15698
0.22884535789489746,15792
,15792
0.249728724360466,15886
,15886
0.2234569489955902,15980
,15980
0.21869340538978577,16074
,16074
0.2094578742980957,16168
,16168
0.23997052013874054,16262
,16262
0.22762715816497803,16356
,16356
0.26508647203445435,16450
,16450
0.23571613430976868,16544
,16544
0.18025065958499908,16638
,16638
0.2618456482887268,16732
,16732
0.22708861529827118,16826
,16826
0.21081528067588806,16920
,16920
0.21737676858901978,17014
,17014
0.23746755719184875,17108
,17108
0.20058751106262207,17202
,17202
0.2385140359401703,17296
,17296
0.20455318689346313,17390
,17390
0.22800278663635254,17484
,17484
0.24422740936279297,17578
,17578
0.2438410222530365,17672
,17672
0.22858431935310364,17766
,17766
0.24350471794605255,17860
,17860
0.24287696182727814,17954
,17954
0.20938771963119507,18048
,18048
0.21001961827278137,18142
,18142
0.23458817601203918,18236
,18236
0.22432848811149597,18330
,18330
0.1944897323846817,18424
,18424
0.22144895792007446,18518
,18518
0.23430737853050232,18612
,18612
0.21475926041603088,18706
,18706
0.22891533374786377,18800
,18800
0.24453744292259216,18894
,18894
0.22203798592090607,18988
,18988
0.24415045976638794,19082
,19082
0.22098802030086517,19176
,19176
0.23027443885803223,19270
,19270
0.20797058939933777,19364
,19364
0.269471138715744,19458
,19458
0.22183531522750854,19552
,19552
0.19946414232254028,19646
,19646
0.23308351635932922,19740
,19740
0.19847989082336426,19834
,19834
0.21676313877105713,19928
,19928
0.2170422077178955,20022
,20022
0.21889813244342804,20116
,20116
0.2240619659423828,20210
,20210
0.219314843416214,20304
,20304
0.19772806763648987,20398
,20398
0.21412521600723267,20492
,20492
0.21836787462234497,20586
,20586
0.18406695127487183,20680
,20680
0.226264089345932,20774
,20774
0.21401235461235046,20868
,20868
0.21164408326148987,20962
,20962
0.22907397150993347,21056
,21056
0.22874143719673157,21150
,21150
0.2086915224790573,21244
,21244
0.22529660165309906,21338
,21338
0.24312074482440948,21432
,21432
0.2037726640701294,21526
,21526
0.2006661593914032,21620
,21620
0.19055095314979553,21714
,21714
0.2026396095752716,21808
,21808
0.25243425369262695,21902
,21902
0.19784651696681976,21996
,21996
0.22240889072418213,22090
,22090
0.20131312310695648,22184
,22184
0.20269683003425598,22278
,22278
0.21156145632266998,22372
,22372
0.21113954484462738,22466
,22466
0.19820617139339447,22560
,22560
0.2195064276456833,22654
,22654
0.21420109272003174,22748
,22748
0.20574896037578583,22842
,22842
0.21277691423892975,22936
,22936
0.20894359052181244,23030
,23030
0.21206799149513245,23124
,23124
0.2493734359741211,23218
,23218
0.20226874947547913,23312
,23312
0.21866478025913239,23406
,23406
0.19695687294006348,23500
,23500
0.2070528268814087,23594
,23594
0.2184227854013443,23688
,23688
0.19465544819831848,23782
,23782
0.19099575281143188,23876
,23876
0.24337255954742432,23970
,23970
0.16342946887016296,24064
,24064
0.23196366429328918,24158
,24158
0.21892836689949036,24252
,24252
0.20495398342609406,24346
,24346
0.24197587370872498,24440
,24440
0.19234290719032288,24534
,24534
0.19906659424304962,24628
,24628
0.21084225177764893,24722
,24722
0.1994301676750183,24816
,24816
0.21800202131271362,24910
,24910
0.19858312606811523,25004
,25004
0.2045680284500122,25098
,25098
0.19961398839950562,25192
,25192
0.18315443396568298,25286
,25286
0.2044440358877182,25380
,25380
0.19945389032363892,25474
,25474
0.1875649392604828,25568
,25568
0.217309832572937,25662
,25662
0.22285744547843933,25756
,25756
0.2047930657863617,25850
,25850
0.18757149577140808,25944
,25944
0.23759713768959045,26038
,26038
0.21740946173667908,26132
,26132
0.21414710581302643,26226
,26226
0.17639058828353882,26320
,26320
0.22787398099899292,26414
,26414
0.2308281511068344,26508
,26508
0.20592835545539856,26602
,26602
0.17816327512264252,26696
,26696
0.18930752575397491,26790
,26790
0.21116316318511963,26884
,26884
0.20000936090946198,26978
,26978
0.1883659064769745,27072
,27072
0.17659378051757812,27166
,27166
0.21472018957138062,27260
,27260
0.19577546417713165,27354
,27354
0.19663992524147034,27448
,27448
0.25754356384277344,27542
,27542
0.16680455207824707,27636
,27636
0.21854087710380554,27730
,27730
0.23940134048461914,27824
,27824
0.20158174633979797,27918
,27918
0.17513436079025269,28012
,28012
0.18457552790641785,28106
,28106
0.1913967728614807,28200
,28200
0.19642490148544312,28294
,28294
0.19815239310264587,28388
,28388
0.20242038369178772,28482
,28482
0.20838916301727295,28576
,28576
0.2012704461812973,28670
,28670
0.2028190642595291,28764
,28764
0.2210557758808136,28858
,28858
0.22629113495349884,28952
,28952
0.17064493894577026,29046
,29046
0.22201290726661682,29140
,29140
0.2065970003604889,29234
,29234
0.21009944379329681,29328
,29328
0.22884058952331543,29422
,29422
0.2143488973379135,29516
,29516
0.2338571846485138,29610
,29610
0.18197830021381378,29704
,29704
0.21243159472942352,29798
,29798
0.2002015858888626,29892
,29892
0.17774347960948944,29986
,29986
0.1937413215637207,30080
,30080
0.2234211266040802,30174
,30174
0.2119983732700348,30268
,30268
0.2044634073972702,30362
,30362
0.2107049524784088,30456
,30456
0.2034856379032135,30550
,30550
0.19108206033706665,30644
,30644
0.17984101176261902,30738
,30738
0.2018309235572815,30832
,30832
0.18207183480262756,30926
,30926
0.1782347708940506,31020
,31020
0.18205291032791138,31114
,31114
0.2041662037372589,31208
,31208
0.18493889272212982,31302
,31302
0.17772625386714935,31396
,31396
0.1892952173948288,31490
,31490
0.2200755476951599,31584
,31584
0.15991288423538208,31678
,31678
0.1931438446044922,31772
,31772
0.2062278389930725,31866
,31866
0.18104124069213867,31960
,31960
0.21209311485290527,32054
,32054
0.18811383843421936,32148
,32148
0.19813889265060425,32242
,32242
0.19568891823291779,32336
,32336
0.19775724411010742,32430
,32430
0.1825844794511795,32524
,32524
0.23005171120166779,32618
,32618
0.1699126809835434,32712
,32712
0.19044806063175201,32806
,32806
0.19852089881896973,32900
,32900
0.1649477481842041,32994
,32994
0.17753463983535767,33088
,33088
0.1993134319782257,33182
,33182
0.19349190592765808,33276
,33276
0.20840546488761902,33370
,33370
0.18996617197990417,33464
,33464
0.1789114773273468,33558
,33558
0.1803673803806305,33652
,33652
0.18930739164352417,33746
,33746
0.18513624370098114,33840
,33840
0.20021295547485352,33934
,33934
0.20970888435840607,34028
,34028
0.18352580070495605,34122
,34122
0.1900855302810669,34216
,34216
0.20300164818763733,34310
,34310
0.19424070417881012,34404
,34404
0.1858953833580017,34498
,34498
0.19397561252117157,34592
,34592
0.2019043266773224,34686
,34686
0.2024369239807129,34780
,34780
0.17218390107154846,34874
,34874
0.184025377035141,34968
,34968
0.1700362265110016,35062
,35062
0.18760934472084045,35156
,35156
0.1841977834701538,35250
,35250
0.1852550208568573,35344
,35344
0.19385205209255219,35438
,35438
0.19590502977371216,35532
,35532
0.1671532541513443,35626
,35626
0.18665143847465515,35720
,35720
0.18740853667259216,35814
,35814
0.21656149625778198,35908
,35908
0.1862400770187378,36002
,36002
0.16719451546669006,36096
,36096
0.2182028889656067,36190
,36190
0.17816224694252014,36284
,36284
0.21398355066776276,36378
,36378
0.17333270609378815,36472
,36472
0.18791955709457397,36566
,36566
0.20111878216266632,36660
,36660
0.1780872642993927,36754
,36754
0.171403169631958,36848
,36848
0.18837890028953552,36942
,36942
0.21088925004005432,37036
,37036
0.1967928558588028,37130
,37130
0.17235581576824188,37224
,37224
0.20311397314071655,37318
,37318
0.18216046690940857,37412
,37412
0.18694491684436798,37506
,37506
