train/loss,step
0.01682954467833042,33464
,33464
0.02568451315164566,33558
,33558
0.02932051010429859,33652
,33652
0.021274026483297348,33746
,33746
0.020047267898917198,33840
,33840
0.024361375719308853,33934
,33934
0.023914139717817307,34028
,34028
0.019703563302755356,34122
,34122
0.01960022747516632,34216
,34216
0.020547397434711456,34310
,34310
0.02407628297805786,34404
,34404
0.01955391652882099,34498
,34498
0.018134217709302902,34592
,34592
0.02227209322154522,34686
,34686
0.020048271864652634,34780
,34780
0.021347859874367714,34874
,34874
0.019331905990839005,34968
,34968
0.026488501578569412,35062
,35062
0.027567772194743156,35156
,35156
0.018213652074337006,35250
,35250
0.017584919929504395,35344
,35344
0.027678372338414192,35438
,35438
0.02114623785018921,35532
,35532
0.022743629291653633,35626
,35626
0.019811337813735008,35720
,35720
0.018480198457837105,35814
,35814
0.017148757353425026,35908
,35908
0.019614866003394127,36002
,36002
0.019667625427246094,36096
,36096
0.024350905790925026,36190
,36190
0.023393526673316956,36284
,36284
0.020634714514017105,36378
,36378
0.019334841519594193,36472
,36472
0.0192880779504776,36566
,36566
0.01987602561712265,36660
,36660
0.01789754629135132,36754
,36754
0.021182000637054443,36848
,36848
0.026994654908776283,36942
,36942
0.024167492985725403,37036
,37036
0.018737681210041046,37130
,37130
0.02210305631160736,37224
,37224
0.023059120401740074,37318
,37318
0.020486317574977875,37412
,37412
0.020409712567925453,37506
,37506
